"10000",1422.3649541523657,-284978.3107164678,44.435156609594394,"FECHODO11A"
"TS0002",1422.3680010191524,-284978.31095632946,44.43516085655905,"FECHODO11A"
"TS0001",1422.3648717896153,-284978.3163217548,44.434685778993355,"FECHODO11A"
"TS1033",1464.9932015107431,-284917.5802529037,45.341604520066205,"CIP2DSC"
"TS1032",1464.9723637054037,-284917.69395031437,45.35603575702679,"CIP2DSC"
"TS1031",1464.7911706268344,-284917.8012077061,45.3556237782709,"CIP2DSC"
"TS1030",1461.3062096876033,-284923.4157405138,45.411461683252504,"CASUARINA3DSC"
"TS1029",1461.3926026398665,-284923.57361963694,45.43796063560519,"CASUARINA3DSC"
"TS1028",1461.2114362478173,-284923.71464507136,45.41600729689532,"CASUARINA3DSC"
"TS1027",1454.2726677728983,-284931.66355878743,45.09431536114062,"LANCIL"
"TS1026",1454.3136474006044,-284931.72461125156,45.1001243099284,"CASA"
"TS1025",1454.5268259550385,-284938.91244742624,45.010439007116254,"CASA"
"TS1024",1449.6451176250873,-284946.9049822851,44.197620280554695,"COTA"
"TS1023",1452.199227356318,-284957.4774603861,42.68224866098797,"COTA"
"TS1022",1455.9812308959379,-284954.8686515769,43.577902138130874,"COTA"
"TS1021",1456.322505556996,-284949.53345991886,44.40939412520268,"PIN"
"TS1020",1456.5532639213063,-284949.3660514165,44.42678839906742,"PIN"
"TS1019",1456.7780883559399,-284949.7441446769,44.40218510929632,"PIN"
"TS1018",1463.5299421199213,-284949.83236491884,44.83081960875412,"COTA"
"TS1017",1465.004687340422,-284946.46818641433,45.177254317144616,"PIN"
"TS1016",1464.8340776034142,-284945.8824877769,45.2904883245459,"PIN"
"TS1015",1465.3111698966725,-284945.75700477045,45.28958560180202,"PIN"
"TS1014",1471.210486911789,-284940.5653761812,45.21101234932353,"COTA"
"TS1013",1477.3934777994928,-284926.9667690995,45.118945808627934,"COTA"
"TS1012",1485.0752859759107,-284915.5928666702,44.98442150001532,"COTA"
"TS1011",1474.0510654028947,-284896.7407240357,44.97438327492159,"COTA"
"TS1010",1470.526391876423,-284907.5603186825,45.09779899556906,"COTA"
"TS1009",1464.240072200684,-284914.5885050341,45.16943759677568,"COTA"
"TS1008",1467.176339688822,-284915.4300052016,45.125074766181065,"COTA"
"TS1007",1462.8826771141682,-284919.7890469644,45.20955746520774,"COTA"
"TS1006",1459.6088583967578,-284926.23679086554,45.23847768288873,"COTA"
"TS1005",1455.3828754591486,-284933.3489506623,45.160435155856554,"COTA"
"TS1004",1454.45161579235,-284937.1927814618,44.99968886661244,"COTA"
"TS1003",1448.1992744941472,-284940.81912165007,44.49411578961495,"COTA"
"TS1002",1447.55874293111,-284946.52912091726,44.119053004938515,"COTA"
"TS1001",1443.1873499758867,-284948.0499013211,43.66938676086158,"FECHODO7A"
"TS1000",1443.1784071211305,-284948.0471234826,43.669668817450855,"FECHODO7A"
"TS0006",1443.1815754216511,-284948.04714938643,43.6678874185375,"FECHODO7A"
"TS0005",1443.1796778184491,-284948.0515990078,43.66554852288188,"PUNTOAVER"
"TS0004",1443.1884831742657,-284948.04200300976,43.66950172081692,"PUNTOAVER"
"TS0003",1400.370941679983,-284947.3386805259,36.464583363640884,"FECHODO7A"
"TS0003",1400.369637031722,-284947.3398263466,36.46716402902321,"FECHODO7A"
"TS0002",1400.369036969981,-284947.3420269754,36.4648597827164,"FECHODO11A"
"TS0001",1400.3759516491932,-284947.33981170563,36.46524925863162,"FECHODO11A"
"TS0387",1417.26298372514,-284984.9381175439,36.468526139898074,7"
"TS0386",1417.2685352658802,-284984.9363014471,36.46756342186869,7"
"TS0324",1441.6549808913478,-284866.7629480537,36.564233239820005,"CIP1D"
"TS0323",1442.126574229576,-284867.19662210706,36.87593010491397,"CIP1D"
"TS0322",1441.243155351359,-284868.51085790445,36.63073132940374,"CIP1D"
"TS0321",1442.4420373222074,-284869.82953170646,37.083117467234025,"CASUARINA"
"TS0320",1442.5647629418766,-284870.12866569596,37.10588312213679,"CASUARINA"
"TS0319",1442.2892377663493,-284870.2841787782,37.07034064161977,"CASUARINA"
"TS0318",1440.9196757872146,-284872.41890124785,36.00493657052668,"CASUARINA"
"TS0317",1441.0314942106788,-284872.6406328458,36.00660781218596,"CASUARINA"
"TS0316",1440.8769020016466,-284872.6681384029,35.92860435902858,"CASUARINA"
"TS0315",1441.5562398715147,-284874.1810965335,36.01734143679273,"LCC"
"TS0314",1441.8830897326961,-284872.9492577265,36.51950552208436,"LCC"
"TS0313",1454.280933177904,-284864.9625242328,38.40952191946062,"PILAR31X31"
"TS0312",1454.2787062621792,-284865.24091116985,38.36172385308889,"PILAR31X31"
"TS0311",1453.8792243398252,-284867.9561610228,38.28843101983308,"PILAR31X31"
"TS0310",1453.835409159995,-284868.267672858,38.30942962265332,"PILAR31X31"
"TS0309",1453.4643047702223,-284871.10038494936,38.31870084724902,"PILAR31X31"
"TS0308",1453.4211560757628,-284871.3964382428,38.276110043741724,"PILAR31X31"
"TS0307",1450.8466108152886,-284871.0471055946,37.89472339777289,"PILAR31X31"
"TS0306",1450.5573646832336,-284870.98888077785,37.89273060510781,"PILAR31X31"
"TS0305",1453.1317296899072,-284871.12805529527,38.14853658244034,"MESC"
"TS0304",1453.1181823442764,-284871.1553448148,38.302723731484434,"LCC"
"TS0303",1453.2201339028447,-284870.7864565066,38.33752081584105,"LCC"
"TS0302",1453.686853495352,-284867.17352839664,38.38192688574142,"LCC"
"TS0301",1454.4332641879691,-284861.89343520737,38.4574660057435,"LCC"
