"486",1534.2324398439819,-284803.20388797426,38.76991413204928,"COTA"
"485",1577.8828614797073,-284795.3660085296,39.27697175000165,"MURO"
"484",1581.2127810433888,-284797.4840177325,39.534914267521316,VED"
"483",1574.3789578052285,-284793.0743714205,38.96519444115687,"MURO"
"482",1563.7146949811583,-284787.58038747957,37.961349927907875,"MURO"
"481",1537.7801197448491,-284776.09505120845,34.74756456016554,"MURO"
"480",1539.8409668724935,-284777.06683223194,35.23960658550876,"CX-"
"479",1529.0255407926475,-284799.8245154874,37.84972942283907,"COTA"
"478",1523.3936712220643,-284799.8331795131,37.819282522274875,"PIN"
"477",1523.647177471575,-284799.96629691223,37.91426836859857,"PIN"
"476",1523.719107056658,-284799.93190219253,37.885623080513454,"PIN"
"475",1532.3603505298486,-284804.0704624286,38.89953906449776,"PIN"
"474",1531.9926937522898,-284804.0033226044,38.87286865581048,"PIN"
"473",1533.0619688680652,-284798.5911688201,37.87918013737287,"PIN"
"472",1533.4835914932605,-284798.91941592965,38.0472318328884,"PIN"
"471",1533.2583913960887,-284798.95641063334,38.058563737674845,"PIN"
"470",1535.9065680010378,-284801.7714377164,38.548732699792616,"COTA"
"469",1545.9711734606988,-284801.8983910288,37.882837152895505,"PALM"
"468",1545.8278918088217,-284801.87930730864,37.8871768347804,"PALM"
"467",1545.7301173611404,-284801.6922834483,37.78486667806922,"PALM"
"466",1542.006790463756,-284800.51903162507,37.83151911448202,"PIN"
"465",1541.7083012604946,-284800.7233907726,37.986843897431854,"PIN"
"464",1541.4339425136227,-284800.5289775578,37.91906566006059,"PIN"
"463",1547.1854509601728,-284804.80644217663,38.611596938223386,"PALM"
"462",1547.6855155460412,-284804.8689226249,38.609494381831844,"PALM"
"461",1547.3788778604874,-284805.0097056778,38.6562454343656,"PALM"
"460",1549.8311615109387,-284805.040105059,38.65203228204433,"CIP2D"
"459",1550.0026395715245,-284805.2082332917,38.689169153362975,"CIP2D"
"458",1550.2410952372181,-284805.04658467,38.62097346683601,"CIP2D"
"457",1551.3114638839884,-284805.35726628714,38.607923709475074,"ARV3D"
"456",1550.2337872731441,-284805.25787321536,38.312829025378754,"ARV3D"
"455",1550.2318229431426,-284805.21501601767,38.322535443456914,"ARV3D"
"454",1523.2326030963188,-284829.7073668557,45.05564318236178,COTA"
"453",1523.3763765265112,-284829.82262525137,44.77249962303334,"LC"
"452",1523.5578339319068,-284827.8175175196,44.1566870510919,"LC"
"451",1523.3157313403954,-284827.83176902577,43.96986743159039,"PALICADA"
"450",1519.4760114651508,-284820.5214617013,42.99375386615726,"PIN"
"449",1519.6945877846383,-284820.8014415821,43.24772365071378,"PIN"
"448",1519.43912976275,-284821.0990316506,43.47434659450205,"PIN"
"447",1520.5426130440221,-284821.7888111558,43.48827152415965,"LC"
"446",1519.7064854918196,-284823.71044640546,43.723825283592205,"SUMI"
"445",1519.658825910522,-284823.15580053616,43.708437064659066,"SUMI"
"444",1519.8941212489744,-284823.13268172153,43.71166407725238,"SUMI"
"443",1519.8857713782736,-284823.06590380106,43.726485252176595,"PALICADA"
"442",1526.6010571748052,-284817.0169241818,40.94645560582911,"ARV"
"441",1526.8165917730348,-284816.8244266569,40.86599340133227,"ARV"
"440",1526.6884760599041,-284817.07199037087,41.04808327212022,"ARV"
"439",1523.8165562177787,-284821.4558861156,42.8964687993417,"COTA"
"438",1529.1095150659369,-284819.882676489,42.16969499551523,"PIN2D"
"437",1534.4080018909165,-284818.7628962492,42.37089526288861,"COTA"
"436",1530.0528227579973,-284820.72174584423,42.727400366661286,"COTA"
"435",1538.6600857911915,-284821.9841646265,43.223011882683174,"COTA"
"434",1544.7065172073965,-284821.56928536145,42.97583261037447,"PIN"
"433",1545.088962679493,-284821.3728210357,42.7848587181023,"PIN"
"432",1545.2489687120774,-284821.6285177253,42.88424520270538,"PIN"
"431",1546.0275712385012,-284817.47807589325,40.99073315175459,"COTA"
"430",1553.7831091070504,-284819.35766264884,40.35513729617337,"COTA"
"429",1562.9896035081217,-284822.29908883816,41.464996983697894,"CIPA230CLUB"
"428",1565.540609428087,-284823.2464856176,41.55694625608793,"CIPA230CLUB"
"427",1555.897843082021,-284823.8870587962,42.09964007274393,"ARV2D"
"426",1559.6186988278187,-284822.2066992183,41.255337076134175,"ARV2D"
"425",1561.4915407298274,-284818.3474135103,40.254492035474954,"PIN"
"424",1561.1571398727458,-284818.51880861714,40.26273850481439,"PIN"
"423",1561.3260863071157,-284818.8503914401,40.46139284824728,"PIN"
"422",1564.2857414833916,-284821.72651593393,41.09266586334322,"COTA"
"421",1573.8107643248125,-284822.2453982774,40.89130211969735,"ARV"
"420",1573.978418599986,-284822.0333283415,40.82852470950198,"ARV"
"419",1574.0587430636324,-284822.3016290635,40.997001533507465,"ARV"
"418",1571.8335585022073,-284813.46706687333,39.62781540056942,"COTA"
"417",1564.049593376857,-284812.0571180457,39.276307887007626,"COTA"
"416",1559.990224212041,-284802.9725837508,38.57907253102496,"COTA"
"415",1557.0669596543876,-284805.9925884483,38.675038438979676,"COTA"
"414",1554.3528951937478,-284810.5294480652,38.991798963782166,"COTA"
"413",1543.108721728185,-284808.7705280672,38.983845063125194,"COTA"
"412",1528.4374252333212,-284808.78033694846,38.992649919245444,"COTA"
"411",1517.5357826684442,-284807.7381558906,38.614969181218456,"COTA"
"410",1507.2606410750045,-284806.8142767934,38.1778633165608,"COTA"
"409",1506.60821165394,-284804.940093796,37.91081747778694,"PALICADA"
"408",1507.9980277551535,-284800.5105708108,37.53535280148128,"PALICADA"
"407",1512.5836761619,-284801.30562560324,37.85119184229206,"PIN"
"406",1512.7841902172113,-284801.48086244654,37.853782438054665,"PIN"
"405",1512.972853385849,-284801.2621913354,37.85089912256773,"PIN"
"404",1513.6938571473477,-284800.85835514753,37.857194106721195,"PALICADA"
"403",1520.2587848436572,-284801.2651686206,38.13587919082329,"PALICADA"
"402",1522.9300352448477,-284801.509136225,38.204025505822756,"PALICADA"
"401",1528.2459147407546,-284801.8998244191,38.40752021907294,"PALICADA"
"400",1531.6393319742579,-284802.22111399495,38.63351206738646,28"
"399",1531.576127343895,-284801.98880417214,38.52026050664999,"PALICADA"
"398",1532.3390186311203,-284804.04502083664,38.88783607744648,"PIN"
"397",1532.3212536498652,-284804.30352261174,38.91001935066225,"PIN"
"396",1532.0717930545807,-284804.3910995076,38.85424419753098,"PIN"
"395",1531.4321158619928,-284805.24240394507,38.789159062480266,"PIN"
"394",1531.4330362247072,-284805.242805691,38.78975237424916,"PALICADA"
"393",1537.466853930414,-284804.96912087017,38.87200221578076,"PALICADA"
"392",1540.2458159664318,-284805.1364701796,38.85438194807914,"PALICADA"
"391",1545.3418451502748,-284805.55988167203,38.77275843146454,"PALICADA"
"390",1549.8856144573576,-284806.12580828083,38.73011489859637,"PALICADA"
"389",1553.3316253091523,-284806.78258681257,38.74029308560946,"PALICADA"
"388",1553.6792662892044,-284805.9785670888,38.603702565871984,"SINALVERTICAL"
"387",1554.0516360593356,-284806.04305992,38.60046653977897,"PALICADA"
"386",1551.7361013666912,-284813.8024710707,39.21384543907949,"PALICADA"
"385",1549.8641962500217,-284813.5080551894,39.220333981023614,"PALICADA"
"384",1547.7908521251668,-284813.7488157137,39.24779573217814,"PALICADA"
"383",1547.9219813566758,-284814.5972242985,39.325969557674185,"PALICADA"
"382",1547.821635798264,-284814.70428206475,39.31786926119052,"PALICADA"
"381",1545.8781683329876,-284814.3332325333,39.296910815805134,"PALICADA"
"380",1543.9571568410765,-284813.70180692093,39.27033142394512,"PALICADA"
"379",1542.1130012492724,-284812.8733894299,39.257230406164275,"PALICADA"
"378",1540.766648079074,-284811.4444279991,39.24195669223002,"PALICADA"
"377",1539.5515158486328,-284809.9354979455,39.13071094561435,"PALICADA"
"376",1537.6300189574554,-284809.1951322478,39.09739695848697,"PALICADA"
"375",1535.7646635381466,-284809.32928660605,39.13953723809442,"PALICADA"
"374",1535.5131598608061,-284811.519285911,39.30365468654771,"PALICADA"
"373",1536.4160785929473,-284812.88959226117,39.4131382916357,"PALICADA"
"372",1536.3519776465682,-284812.99213775643,39.42113363978374,"PALICADA"
"371",1536.712599887058,-284813.0276008839,40.26593547681854,"LC"
"370",1535.620310087696,-284811.3268935973,39.86037943355627,"LC"
"369",1535.8797869742223,-284809.46396080457,39.75698781607194,"LC"
"368",1537.693287928316,-284809.31475948996,39.75803592835351,"LC"
"367",1539.5176633042295,-284810.0139915698,39.78015785606179,"LC"
"366",1540.7408867310103,-284811.58353792323,39.95066580252861,"LC"
"365",1542.1342570507484,-284813.01452666114,40.148628136664726,"LC"
"364",1543.9841089429144,-284813.8064776223,40.15284800046673,"LC"
"363",1545.1315527055299,-284814.36749466375,40.24198576781593,"CANDSC"
"362",1545.9285897570808,-284814.4359630462,40.17779203537855,"LC"
"361",1548.1112378697692,-284814.7950730532,40.116567879128255,"LC"
"360",1547.924229433955,-284813.78310415155,39.9804472581027,"LC"
"359",1549.8313532581417,-284813.55561622157,39.950120598500654,"LC"
"358",1551.7596503408802,-284813.86735218274,39.951126179361005,"LC"
"357",1551.9157511882702,-284814.54952738795,39.98993292401423,"LC"
"356",1551.4717587444502,-284815.4979304918,40.13604919526711,"LC"
"355",1550.606296337152,-284815.70089168526,40.70499100817356,"CANDSC"
"354",1550.4504802029694,-284815.48098606156,40.334393729909976,"PIN"
"353",1550.283567537073,-284814.97353604494,40.227468750441744,"PIN"
"352",1550.6749475185818,-284814.9370140702,40.18391450431289,"PIN"
"351",1549.859904245851,-284816.7004500634,40.55401595252807,"PALICADA"
