"10097",1504.2457148325275,-284872.8720774334,45.762758997386236,"PIN"
"10096",1504.3215913125257,-284872.4587451671,45.66594927338606,"PIN"
"10095",1504.3217891538827,-284872.4582122443,45.666458896566226,"PIN"
"10094",1503.1091076050172,-284871.80186677637,45.61633984824912,"CANDSC"
"10093",1504.6779640862576,-284870.4535726163,45.496189947455655,"REGA"
"10092",1504.8796591371226,-284870.2988890803,45.52966267612554,"REGA"
"10091",1505.105380351388,-284870.6092240021,45.52891956234477,"REGA"
"10090",1506.551632883168,-284868.5922486507,45.46592169574049,"CANDSC"
"10089",1507.902425559448,-284856.5272761512,45.081027120697634,CC"
"10088",1509.7306579137914,-284858.448869384,45.12241056125547,CC"
"10087",1509.730207353342,-284858.4480924968,45.12267974771248,CC"
"10086",1511.3706091214651,-284855.1807644121,45.41918459694021,"SOL"
"10085",1510.6857240160148,-284855.9068452918,45.27083877723161,"SOL"
"10084",1509.3977517050137,-284855.94284989557,45.080784515458426,"FLO"
"10083",1510.1464764946802,-284855.2774710158,45.273384859358096,"FLO"
"10082",1511.2012747863087,-284856.40961173637,45.27449726037464,"FLO"
"10081",1510.4445303036462,-284857.0769259266,45.11434769161476,"FLO"
"10080",1511.0776277354319,-284857.8113863014,45.101913875623154,"FLO"
"10079",1509.9096935257503,-284858.76036980236,45.11898357740895,CC"
"10078",1506.1140993229742,-284862.0907524053,45.244734654497904,CC"
"10077",1509.2768355769497,-284865.49530545983,45.4343881221478,CC"
"10076",1496.958469341798,-284876.4364443956,45.71652020436145,CC"
"10075",1484.7942493756614,-284887.2629842378,45.91278582923917,10"
"10074",1471.5863836002648,-284885.5577058466,44.32913585043385,"COTA"
"10073",1476.4099890310083,-284890.392127967,44.58647917060138,"COTA"
"10072",1476.9989502272351,-284893.7542036687,44.330228236220584,I"
"10071",1480.1902179890296,-284895.1667358392,44.78640143080108,I"
"10070",1484.4439103146012,-284897.7506816652,45.17092658622683,I"
"10069",1476.3603545827536,-284894.2515047952,43.538446307024785,I"
"10068",1476.3631151641578,-284894.2267849668,43.54716006218959,I"
"10067",1479.1284154627951,-284895.55390851235,44.09131340793538,I"
"10066",1481.9000369596124,-284897.04774239165,44.65699822933902,I"
"10065",1484.216761155052,-284898.45302790037,45.0349431963033,I"
"10064",1476.7022455962526,-284910.6657188694,44.67417930223069,"CASASC"
"10063",1477.4914238851627,-284909.6701133493,44.682565795131715,"CASASC"
"10062",1477.4463487621608,-284909.3834735249,44.67658783261911,"CASASC"
"10061",1477.4422976111132,-284908.813979739,44.664940536438344,"CASASC"
"10060",1477.5155058444411,-284908.2762579756,44.65878795687975,"CASASC"
"10059",1476.5151360360346,-284909.7789531453,44.6606510383991,"CASASC"
"10058",1475.8210080263548,-284909.9028554163,44.666623090292305,"CASASC"
"10057",1475.4998881752601,-284909.6495647641,44.66461460170235,"CASASC"
"10056",1474.9253717536872,-284909.47126981424,44.66065676882599,"CASASC"
"10055",1475.7818703731868,-284909.1083030121,42.91470792410431,"ARMAG"
"10054",1476.3155781167598,-284909.02087831736,42.95957723093524,"ARMAG"
"10053",1484.4475183736383,-284866.0945046221,45.338117620643025,"COTA"
"10052",1480.0788047721283,-284859.6767159495,45.019317811309406,"COTA"
"10051",1477.5883715509376,-284852.19851788797,44.361163698765964,CC"
"10050",1478.6362886499176,-284853.5197061809,44.54159233529118,CC"
"10049",1479.7716733414588,-284854.12474679656,44.664807697553385,CC"
"10048",1481.2042739646445,-284854.1353704462,44.81438172846384,CC"
"10047",1482.323864009116,-284853.77696420427,44.901500824639875,CC"
"10046",1483.758840897131,-284852.1044938168,44.92622730814431,CC"
"10045",1483.7586986877461,-284852.10549261555,44.92658394544245,CC"
"10044",1487.8057501039461,-284841.68341392104,44.692580599203836,"VALETA"
"10043",1486.7302775971746,-284842.2579142257,44.69536543008989,"VALETA"
"10042",1485.0023312509434,-284843.84189082327,44.727881433824955,"VALETA"
"10041",1483.771322957249,-284845.9659768651,44.774823761950124,"VALETA"
"10040",1483.2112735348285,-284848.57323625847,44.859032772020775,"VALETA"
"10039",1483.504407160551,-284851.06954426755,44.9115805542667,"VALETA"
"10038",1484.847494836773,-284853.72997530585,44.975621264633496,"VALETA"
"10037",1487.1318233069098,-284855.7781699144,45.02366324340633,"VALETA"
"10036",1487.3803836971226,-284855.4557993978,45.01862208031514,CC"
"10035",1486.2029040672376,-284854.6007656331,45.00096848467408,CC"
"10034",1484.0557633584347,-284851.40231727494,44.923829461534936,CC"
"10033",1483.611485763046,-284848.8192827741,44.8587856931607,CC"
"10032",1484.2110420299778,-284845.993639304,44.7794281576505,CC"
"10031",1485.8456303751943,-284843.5387046239,44.72190587811664,CC"
"10030",1487.7793885828735,-284842.16516474664,44.719573090993336,CC"
"OD13",1487.7829914186736,-284842.62010667176,44.732453864196444,I"
"10021",1486.7184268547496,-284860.74078751414,45.096661204869825,"CANDSC"
"10020",1487.851453607573,-284856.3026543446,45.01328207211225,CC"
"10019",1486.9042924878843,-284856.59247451136,45.036657909766504,CC"
"10018",1486.2148621504184,-284857.1226330819,45.046296653885065,CC"
"10017",1485.546083667428,-284857.89178020513,45.0650729705712,CC"
"10016",1485.1656644561442,-284858.6519776668,45.06891390137625,CC"
"10015",1485.1223233366131,-284859.9986878233,45.10211392500121,CC"
"10014",1485.8401975572406,-284861.4829832986,45.12056246807637,CC"
"10013",1486.9355495934115,-284862.31245935167,45.192366864608275,CC"
"10012",1488.7737276253188,-284857.7560722647,45.130131305363875,CC"
"10011",1491.1600348884058,-284858.0784639384,45.141656117695995,CC"
"10010",1494.9888799261962,-284857.3906490433,45.0767385942836,CC"
"10009",1497.0496553791204,-284856.12443121074,45.029345426823376,CC"
"10008",1497.9996132917413,-284855.2398565582,45.02928543273067,CC"
"10007",1498.7231619708164,-284854.3261124048,45.06371175570069,CC"
"10006",1504.302259253634,-284859.2817625824,45.25084417771435,"PIN"
"10005",1504.1069923620023,-284859.4287294408,45.218400808828726,"PIN"
"10004",1503.8975681134323,-284859.38890207256,45.205075150097535,"PIN"
"10003",1503.8159009205847,-284859.8549567988,45.17919088933315,CC"
"10002",1504.003902560104,-284859.79953656544,45.17626727531789,CC"
"10001",1507.633968249555,-284856.4341401112,45.0732437455388,CC"
"10000",1507.808642952101,-284856.9747132135,45.09632280534996,"LIMPARA"
"OD12",1508.48324763851,-284856.7225019987,45.09457920089846,"LIMPARA"
"OD10",1493.6554781814555,-284867.653762726,45.421646400237385,"LIMPARA"
"OD11",1521.8387187257063,-284901.45687843947,46.267102378362715,"LIMPARA"
