"TS0204",1481.4372927295449,-284899.01678751194,44.706446977908215,F"
"TS0203",1482.3958311784613,-284897.9749896962,44.70667091060535,F"
"TS0202",1481.5253089012701,-284897.09693712613,44.54873830044462,F"
"TS0201",1480.6243860499335,-284898.27421359153,44.516499175842235,F"
"TS0200",1479.7073614858025,-284897.7822520259,44.322653815794425,F"
"TS0199",1480.485658518101,-284896.3464912719,44.34249296530671,F"
"TS0198",1478.7821405070254,-284897.24632448517,44.07799117229038,F"
"TS0197",1479.522604349645,-284895.7516707856,44.16586315887736,F"
"TS0196",1446.3496329232569,-284926.8208696756,37.613702783543076,"FECHO"
"TS0195",1490.6989050309169,-284904.06272210524,45.12623269808812,"BANCO"
"TS0194",1488.8427684609017,-284904.8502228455,45.06636723453432,"BANCO"
"TS0193",1489.0865535588905,-284905.4859229322,45.064974309593865,"BANCO"
"TS0192",1484.6512221011328,-284896.7763374932,45.21096387845324,"BANCO"
"TS0191",1486.6119871584117,-284897.1058269797,45.3504623230195,"BANCO"
"TS0190",1486.7429292815539,-284896.44800916413,45.33940979443404,"BANCO"
"TS0189",1486.1198399687412,-284895.47749644396,45.35969481161672,"SINALVERTICAL"
"TS0188",1487.7324903880613,-284893.2100253938,45.856661701673865,"CANDSC"
"TS0187",1488.1906805572291,-284889.1450032813,46.15386690722496,"CANDSC"
"TS0186",1487.901041025347,-284887.73294669314,45.82773973035988,"REGA250"
"TS0185",1487.8896523602373,-284886.51653074037,45.878748890282054,"REGA180"
"TS0184",1487.7649165120056,-284886.38407583546,45.76214143298103,"REGA"
"TS0183",1487.59062352496,-284885.95488034433,45.78598982320956,"REGA"
"TS0182",1487.866784630379,-284885.84372422117,45.755535669294275,"REGA"
"TS0181",1487.0086406523062,-284885.2020333164,45.97985803560764,"ARV"
"TS0180",1486.8338362371394,-284885.1724181541,45.96334542561876,"ARV"
"TS0179",1486.807954563998,-284884.97851820523,45.98350218937521,"ARV"
"TS0178",1484.9842942217492,-284895.3219308643,45.3109663948885,"PIN"
"TS0177",1484.6971116995833,-284895.1136829741,45.24215226663182,"PIN"
"TS0176",1484.8861111512103,-284895.02222819667,45.29344908015361,"PIN"
"TS0175",1489.4085352814952,-284882.76566038566,45.847524770186276,"PASSEIO"
"TS0174",1488.5306251061936,-284883.48565504665,45.86128336508341,"PASSEIO"
"TS0173",1489.1128824083692,-284890.7184696897,45.660539409026384,"PASSEIO"
"TS0172",1487.3729069680373,-284898.34129047854,45.30014095428302,"PASSEIO"
"TS0171",1485.7936808778918,-284905.4044215357,44.954726931974825,"PASSEIO"
"TS0170",1486.9070450778281,-284907.5951193395,44.85933918619218,"PASSEIO"
"TS0169",1490.7339250178159,-284890.78650990914,45.66195455375201,"PASSEIO"
"TS0168",1490.0152003122405,-284882.02816770185,45.82757336163602,"PASSEIO"
"TS0167",1496.430224239669,-284882.09453587,45.775428225973165,"PIMENTEIRA"
"TS0166",1496.7810379213988,-284882.0311433583,45.793946054967236,"PIMENTEIRA"
"TS0165",1496.7682588524494,-284882.2945947071,45.802799875327594,"PIMENTEIRA"
"TS0164",1493.9612684074896,-284882.0598222654,45.83551392981225,"PIMENTEIRA"
"TS0163",1494.1378033465567,-284882.4672370768,45.88650873270825,"PIMENTEIRA"
"TS0162",1493.881948545261,-284882.62485026644,45.84780101412342,"PIMENTEIRA"
"TS0161",1496.8341597792978,-284888.8371403786,46.016090720290364,"ARV"
"TS0160",1496.82077457384,-284888.8250366138,46.01206973979241,"ARV"
"TS0159",1496.7387684034295,-284888.65564740205,46.03098395921474,"ARV"
"TS0158",1494.332603749848,-284885.74528356973,45.89583950108353,"CASUARINA"
"TS0157",1494.287713647921,-284885.54128175305,45.93213728572987,"CASUARINA"
"TS0156",1494.1105501992033,-284885.7112471438,45.883753190785,"CASUARINA"
"TS0155",1495.7337956856209,-284888.43018885277,45.9867728671429,"CASUARINA"
"TS0154",1495.5675819516796,-284888.366013216,45.96137817745954,"CASUARINA"
"TS0153",1495.6657919309678,-284888.1696073752,45.96549399328579,"CASUARINA"
"TS0152",1496.1466345979582,-284886.18125562335,45.97471226008512,"CASUARINA"
"TS0151",1496.0925594160003,-284886.60379813396,45.96888492337436,"CASUARINA"
"TS0150",1496.5090165981849,-284886.6633689799,46.00816835416337,"CASUARINA"
"TS0149",1495.460586175828,-284896.41030414926,46.28275885122172,"CX"
"TS0148",1495.9937472764195,-284896.3980301739,46.35465787552558,"CX"
"TS0147",1495.992462859246,-284896.9379353079,46.36232888826464,"CX"
"TS0146",1496.5082295577215,-284893.36464772775,46.11987693757557,"CASUARINA"
"TS0145",1496.3000528920618,-284893.5943822802,46.103601473253356,"CASUARINA"
"TS0144",1496.4580914805044,-284893.877438584,46.169092447290836,"CASUARINA"
"TS0143",1496.3293580459763,-284895.5278282291,46.10471363760462,"CASUARINA"
"TS0142",1496.1535645270828,-284895.6778222345,46.143575512651026,"CASUARINA"
"TS0141",1496.2961587769369,-284895.84449296887,46.150095809712454,"CASUARINA"
"TS0140",1496.2655346282856,-284898.02258229617,46.30111418427955,"CASUARINA"
"TS0139",1496.0524361761582,-284898.29056108446,46.273036074388045,"CASUARINA"
"TS0138",1496.3490801437338,-284898.5389531677,46.30404458319367,"CASUARINA"
"TS0137",1496.9002571924411,-284900.5276547188,46.371629784878046,"CASUARINA"
"TS0136",1496.5908703310668,-284900.5611759696,46.30900594885898,"CASUARINA"
"TS0135",1494.0102419945176,-284903.9138792661,46.46157802478199,"CASUARINA"
"TS0134",1494.0890141751079,-284903.8069589547,46.4608887807147,"CASUARINA"
"TS0133",1494.1983286166005,-284903.8241047647,46.44900777211044,"CASUARINA"
"TS0132",1496.9782489907393,-284902.9551425696,46.440879359061434,"CASUARINA"
"TS0131",1496.6112342990075,-284903.3035532614,46.41229422213813,"CASUARINA"
"TS0130",1496.895455091687,-284903.74540182884,46.47569752681721,"CASUARINA"
"TS0129",1496.2939447587637,-284905.061684348,46.45262378459597,"CASA"
"TS0128",1496.2203357880994,-284904.7449294,46.420093273565335,"CASA"
"TS0127",1492.430808605138,-284901.27577977837,46.57818119215446,"MD"
"TS0126",1493.663002896178,-284905.5009565965,46.56418479139993,"MD"
"TS0125",1492.5198610748826,-284901.02998185845,46.33450944626998,I"
"TS0124",1492.9048396958892,-284899.7729317436,46.28840419318712,I"
"TS0123",1493.6930439832547,-284897.7385503608,46.25970737324933,I"
"TS0122",1494.1083437863113,-284895.38514637237,46.21685231093808,I"
"TS0121",1493.5752322728135,-284893.0800153499,45.848070051186106,I"
"TS0120",1491.4658366700999,-284893.572116933,45.662764906720106,I"
"TS0119",1491.984688319661,-284901.46481121687,45.26564716785194,I"
"TS0118",1491.658866068829,-284900.9905458921,45.24562690094601,I"
"TS0117",1491.720717160365,-284899.734614776,45.37405926105627,I"
"TS0116",1491.854792547277,-284897.8708644137,45.452547023649885,I"
"TS0115",1493.044463340815,-284895.3884990538,45.613400966809806,I"
"TS0114",1492.6727488663544,-284894.32752616133,45.66217045195343,I"
"TS0113",1491.5813820449423,-284894.6648473798,45.598680452318455,I"
"TS0112",1487.1460150869073,-284907.6829989739,44.869705217307285,"CASA"
"TS0111",1486.8171656920613,-284908.2962173092,44.8485355186074,"CASA"
"TS0110",1486.8175744578466,-284908.29619008565,44.84894415913902,"CASA"
"TS0109",1486.8170107888154,-284908.98233571637,44.85013387916547,"CASA"
"TS0108",1484.399562164601,-284909.41692396614,44.847056984788544,"CASA"
"TS0107",1484.1262538670471,-284908.0390992968,44.80058990815756,"CASA"
"TS0106",1483.511383743303,-284906.942902172,45.02536192425287,"CASA"
"TS0105",1482.7704533532587,-284906.2522872727,45.045277804695786,"CASA"
"TS0104",1481.2102426690733,-284905.6877354706,44.80364262571679,"CASA"
"TS0103",1480.3981802279675,-284905.72643179056,44.51728919437867,"CASA"
"TS0102",1479.3059029238398,-284906.05944354046,43.71522531226801,"CASA"
"TS0101",1478.6304931796965,-284906.5211694188,43.51003119187472,"CASA"
"TS0100",1477.842039897878,-284907.51191183936,43.243614477974376,"CASA"
"TS0099",1477.4011180142097,-284908.51757667103,43.1190168398681,"CASA"
"TS0098",1476.3969052564994,-284909.29550156684,43.06952076303003,"CASA"
"TS0097",1475.8207061654564,-284909.3777533813,42.908928835356484,"CASA"
"TS0096",1472.8009954603851,-284909.5812473188,42.43136096329224,"CASA"
"TS0095",1471.4414324458871,-284909.6812853539,42.069379690822934,"CASA"
"TS0094",1470.9137964148756,-284909.7058555868,41.58447953988157,"CASA"
"TS0093",1468.922063978718,-284909.81242915936,41.267168561899936,"CASA"
"TS0092",1463.5068519781041,-284892.7714191483,40.641500206747715,"COTA"
"TS0091",1464.8520984274232,-284896.3778568149,40.51722883398038,"COTA"
"TS0090",1468.6411791977544,-284893.88032412296,42.14204487987135,I"
"TS0089",1470.342567893218,-284891.2008957732,43.03250839270962,"COTA"
"TS0088",1471.3930548779012,-284887.0755108538,43.97979152500669,"COTA"
"TS0087",1467.9814671652566,-284885.93094824976,43.57135047074971,"COTA"
"TS0086",1472.8467148505056,-284889.9544479536,44.146212381536415,"PIN"
"TS0085",1472.9226628618321,-284889.64246288175,44.22124424132888,"PIN"
"TS0084",1472.5803747842729,-284889.5401994288,44.11914486228985,"PIN"
"TS0083",1446.3492791682008,-284926.8181648924,37.62070804003987,7"
"TS0082",1451.55841306161,-284894.7375504259,40.05333202755633,I"
"TS0081",1451.2316122246339,-284896.89347689314,40.09451232514819,I"
"TS0080",1449.1038974108478,-284902.48374254693,40.34611908435654,I"
"TS0079",1444.7889244768858,-284912.22271280474,40.324221399625046,I"
"TS0078",1442.8209702231409,-284917.42897388764,40.3578446232333,I"
"TS0077",1441.9968808641895,-284918.25921170507,40.194248681985066,I"
"TS0076",1450.8763564046108,-284917.0513389899,41.229033567658256,"CASA"
"TS0075",1450.6272783516945,-284917.773624958,41.2234507231413,"CASA"
"TS0074",1449.7790463850476,-284916.49974462687,40.67106689675519,"CASA"
"TS0073",1449.7761464237044,-284916.6052108337,40.6484141946302,"CASA"
"TS0072",1449.838293503783,-284916.6928193702,40.684864479107965,"CASA"
"TS0071",1450.0624097941916,-284916.7829326069,40.688892846562844,"CASA"
"TS0070",1449.8352053263136,-284917.484602835,40.694267316281646,"CASA"
"TS0069",1449.2901721323824,-284917.3109292148,40.67352589797867,"CASA"
"TS0068",1449.2110070758572,-284917.3176618722,40.67068336086519,"CASA"
"TS0067",1449.1388242881337,-284917.3664581312,40.67229457345664,"CASA"
"TS0066",1448.1278201913167,-284920.09796917095,40.66506001261948,"CASA"
"TS0065",1448.1217118318332,-284920.14584537415,40.68327324636085,"CASA"
"TS0064",1448.1619687444916,-284920.2107146442,40.693301813401476,"CASA"
"TS0063",1448.4325309846147,-284920.3601824859,40.695430720409206,"CASA"
"TS0062",1448.1544395550468,-284921.04095853603,40.716175407644144,"CASA"
"TS0061",1447.6440130478504,-284920.8611954056,40.68443760608707,"CASA"
"TS0060",1447.5461215307364,-284920.8777266663,40.6834966475215,"CASA"
"TS0059",1447.493695329004,-284920.9164006931,40.660748465269734,"CASA"
"TS0058",1446.4809655988615,-284923.61193769454,40.70740427126021,"CASA"
"TS0057",1446.4821907548273,-284923.6794739418,40.72048763862626,"CASA"
"TS0056",1446.5105042229613,-284923.732528736,40.71699725852934,"CASA"
"TS0055",1446.4156680464937,-284924.0266819009,40.719717047384606,"DEG-"
"TS0054",1446.8307226802237,-284924.18291992944,40.72872182727873,"DEG-"
"TS0053",1447.5200622951286,-284924.8380516895,40.75917543930071,"CASA"
"TS0052",1447.4190195789547,-284925.3573905638,40.78636916837766,"CASA"
"TS0051",1447.3988469132223,-284926.75248799747,40.86580091320558,"CASA"
"TS0050",1447.9050474208195,-284928.24065830506,41.02236586638841,"CASA"
