"10039",1483.5405582514968,-284851.0919642377,44.9115805542667,"VALETA"
"10038",1484.8827171802893,-284853.75286393997,44.975621264633496,"VALETA"
"10037",1487.1663305564787,-284855.80185580475,45.02366324340633,"VALETA"
"10036",1487.4150034600846,-284855.47957207175,45.01862208031514,CC"
"10035",1486.2378223650176,-284854.62412734126,45.00096848467408,CC"
"10034",1484.0917982560995,-284851.42492968444,44.923829461534936,CC"
"10033",1483.648422336894,-284848.84174025885,44.8587856931607,CC"
"10032",1484.2489649029199,-284846.01630624547,44.7794281576505,CC"
"10031",1485.8844100823958,-284843.5619422939,44.72190587811664,CC"
"10030",1487.8186476281192,-284842.1890775093,44.719573090993336,CC"
"OD13",1487.8220916590133,-284842.6440206643,44.732453864196444,I"
"10021",1486.7512018492066,-284860.76432879956,45.096661204869825,"CANDSC"
"10020",1487.8857777336993,-284856.32659140136,45.01328207211225,CC"
"10019",1486.9385155053942,-284856.6160809289,45.036657909766504,CC"
"10018",1486.2489001496822,-284857.14599881053,45.046296653885065,CC"
"10017",1485.579853224447,-284857.9149124392,45.0650729705712,CC"
"10016",1485.1991686773717,-284858.6749770632,45.06891390137625,CC"
"10015",1485.1553574699647,-284860.02167200873,45.10211392500121,CC"
"10014",1485.8727135300048,-284861.506217979,45.12056246807637,CC"
"10013",1486.967775957685,-284862.3360763315,45.192366864608275,CC"
"10012",1488.8075443567052,-284857.7803311673,45.130131305363875,CC"
"10011",1491.1937389384887,-284858.1035557997,45.141656117695995,CC"
"10010",1495.022823835699,-284857.41707746556,45.0767385942836,CC"
"10009",1497.084041156469,-284856.15157905646,45.029345426823376,CC"
"10008",1498.0343077860123,-284855.26733605564,45.02928543273067,CC"
"10007",1498.7581753778795,-284854.35384452407,45.06371175570069,CC"
"10006",1504.3355424725908,-284859.31144187204,45.25084417771435,"PIN"
"10005",1504.1402242917452,-284859.45834056044,45.218400808828726,"PIN"
"10004",1503.930813958308,-284859.4184400918,45.205075150097535,"PIN"
"10003",1503.8489840866496,-284859.8844662824,45.17919088933315,CC"
"10002",1504.0370050600259,-284859.8291116774,45.17626727531789,CC"
"10001",1507.6682452732719,-284856.46498256014,45.0732437455388,CC"
"10000",1507.8427312695703,-284857.0056166025,45.09632280534996,"LIMPARA"
"OD12",1508.5174239532003,-284856.75364088453,45.09457920089846,"LIMPARA"
"OD10",1493.685839669761,-284867.67972507793,45.421646400237385,"LIMPARA"
"OD11",1521.8572789838975,-284901.49267653865,46.267102378362715,"LIMPARA"
"TS0268",1481.6344971194535,-284880.8943434557,45.822486010154414,"LIMPARA"
"TS0267",1483.2022554987454,-284881.5076625805,45.77350271561577,"LIMROD"
"TS0266",1483.1059172731993,-284884.38272267405,45.8275415269981,"LIMROD"
"TS0265",1483.1632045613192,-284884.7099265231,45.88007009757543,"LIMPARA"
"TS0264",1483.1880389009832,-284882.83289390407,45.82194293879824,"LIMPARA"
"TS0263",1483.2059128718263,-284881.14059230685,45.83594255164383,"LIMPARA"
"TS0262",1481.8406229978293,-284880.9520361427,45.814170375624,"LIMPARA"
"TS0261",1481.8901085602754,-284880.59253556473,45.873448735748624,I"
"TS0260",1482.982696960164,-284880.5596002741,45.89127206603401,I"
"TS0259",1484.6119729920617,-284879.97357143386,45.88212851474663,I"
"TS0258",1484.612198916295,-284879.9725819029,45.88243482776421,I"
"TS0257",1494.233661246272,-284873.31734644296,45.60285839122413,"LIMTAP"
"TS0256",1493.8302406456182,-284872.8238329018,45.616570847716716,"LIMTAP"
"TS0255",1493.5956964274121,-284872.6976113553,45.59409812108641,"LIMTAP"
"TS0254",1492.8758002358738,-284875.56636782666,45.693858545893946,"LIMTAP"
"TS0253",1492.5520636761144,-284877.6575331294,45.71383397327951,"LIMTAP"
"TS0252",1491.7371467887306,-284879.634465047,45.748322255134184,"LIMTAP"
"TS0251",1489.6713947154244,-284882.1781493566,45.83056889662505,"LIMTAP"
"TS0250",1487.08620635921,-284884.0784908181,45.87830462215876,"LIMTAP"
"TS0249",1484.7275377718686,-284884.5851609301,45.85242777926751,"LIMTAP"
"TS0248",1483.248380555911,-284884.7398921292,45.88151057125557,"LIMTAP"
"TS0247",1483.2253363836926,-284881.0645846019,45.83873166399181,"LIMTAP"
"TS0246",1484.6010250754753,-284880.58782795846,45.82892793295492,"LIMTAP"
"TS0245",1486.6105271016918,-284879.21026393183,45.80965226894488,"LIMTAP"
"TS0244",1488.0062905542102,-284877.43960496533,45.778291122842425,"LIMTAP"
"TS0243",1488.317110231437,-284875.7453040379,45.75738220025435,"LIMTAP"
"TS0242",1483.5698434720039,-284878.8859587792,45.86075533058821,"CANDSC"
"TS0241",1484.3864404045955,-284879.0013598024,45.84458718487473,"LIMTAP"
"TS0240",1482.2773166057164,-284876.5361651816,45.74660917552552,"LIMTAP"
"TS0239",1494.3275028043406,-284876.3032283065,45.86354510922473,"ARV"
"TS0238",1494.2682407549237,-284876.09550625086,45.844896101635555,"ARV"
"TS0237",1494.4998358637038,-284875.94824415195,45.91271579396977,"ARV"
"TS0236",1487.8298923657069,-284884.2930883687,45.96069948396777,"CANDSC"
"TS0235",1486.2861655463096,-284909.17221299285,44.858216731537105,"SOL"
"TS0234",1490.4642746762422,-284901.2244273078,45.224776776012526,"BANCO"
"TS0233",1491.0734145812978,-284901.4313691239,45.20361236504648,"BANCO"
"TS0232",1490.497189348969,-284903.35477231955,45.1517514611049,"BANCO"
"TS0231",1493.1749949707994,-284905.2284854819,45.052637914876115,"MD"
"TS0230",1493.2611057801785,-284905.6829094997,45.291172162074155,"CASAMUROSC"
"TS0229",1491.3115012558396,-284905.02372204186,45.04681602223893,"ARV"
"TS0228",1491.3917735715097,-284904.8590415364,45.13199907872936,"ARV"
"TS0227",1491.531601461899,-284904.87388926186,45.11084535534361,"ARV"
"TS0226",1486.8980071943263,-284907.6789351799,44.84026206940264,"GRELHA"
"TS0225",1484.2016494758495,-284908.4614928349,44.80443198708166,"GRELHA"
"TS0224",1484.0809363060885,-284908.25435907586,44.79554130850618,"GRELHA"
"TS0223",1482.8823461961697,-284905.0454574874,44.99299812663518,"COTA"
"TS0222",1479.7061058739098,-284903.3524212471,44.57567721358499,I"
"TS0221",1480.5030329550113,-284905.618027605,44.60224685431501,I"
"TS0220",1481.3362670852393,-284901.6421463577,44.84372339835571,I"
"TS0219",1480.9336349504545,-284900.3038345938,44.682848379661664,I"
"TS0218",1480.0310495364865,-284898.8474165936,44.589848542377425,I"
"TS0217",1478.2796909753993,-284897.9393214871,44.387587261721755,I"
"TS0216",1478.4822118508864,-284897.3339892972,44.055233727034505,I"
"TS0215",1479.9135188246462,-284898.0800233084,44.417660361511714,I"
"TS0214",1481.0856640542659,-284898.96376949124,44.67405924352135,I"
"TS0213",1481.7569905644743,-284900.4523585149,44.890463595269,I"
"TS0212",1482.484858860391,-284901.66076257307,45.00431955960586,I"
"TS0211",1481.8695458197078,-284901.6217369137,45.079706478883516,"PIN"
"TS0210",1482.1412918235503,-284901.6918012546,45.115410333073356,"PIN"
"TS0209",1482.3554302178109,-284902.00215578516,45.06571642790734,"PIN"
"TS0208",1482.7325968806413,-284900.74552798714,44.93644531241181,F"
"TS0207",1483.791433667551,-284899.59675242216,44.923042824404696,F"
"TS0206",1483.0978776920874,-284898.78901849384,44.81611574157339,F"
"TS0205",1482.1487321663742,-284899.9115479651,44.802790897854806,F"
"TS0204",1481.4302228140418,-284899.0461557343,44.706446977908215,F"
"TS0203",1482.3874987742684,-284898.0042764701,44.70667091060535,F"
"TS0202",1481.5200980742266,-284897.126705178,44.54873830044462,F"
"TS0201",1480.6198835295959,-284898.30406662513,44.516499175842235,F"
"TS0200",1479.7053861403726,-284897.81280206115,44.322653815794425,F"
"TS0199",1480.4839922093263,-284896.37722070806,44.34249296530671,F"
"TS0198",1478.7826878299436,-284897.2778205781,44.07799117229038,F"
"TS0197",1479.5240166544181,-284895.78363615373,44.16586315887736,F"
"TS0196",1446.345084633327,-284926.8450790892,37.613702783543076,"FECHO"
"TS0195",1490.6724718600583,-284904.09583362716,45.12623269808812,"BANCO"
"TS0194",1488.8191740411528,-284904.88178582664,45.06636723453432,"BANCO"
"TS0193",1489.0625935614316,-284905.51760433556,45.064974309593865,"BANCO"
"TS0192",1484.6374051733023,-284896.80570646276,45.21096387845324,"BANCO"
"TS0191",1486.5923429913164,-284897.13635419606,45.3504623230195,"BANCO"
"TS0190",1486.7227623302235,-284896.47873071075,45.33940979443404,"BANCO"
"TS0189",1486.1014150314911,-284895.50774001074,45.35969481161672,"SINALVERTICAL"
"TS0188",1487.706615312464,-284893.2434600066,45.856661701673865,"CANDSC"
"TS0187",1488.1536670082846,-284889.190591677,46.15386690722496,"CANDSC"
"TS0186",1487.861221450475,-284887.78820955654,45.82773973035988,"REGA250"
"TS0185",1487.8507838458358,-284886.5829467362,45.878748890282054,"REGA180"
"TS0184",1487.7264854558591,-284886.4518810826,45.76214143298103,"REGA"
"TS0183",1487.5539026474387,-284886.026681721,45.78598982320956,"REGA"
"TS0182",1487.8300375633683,-284885.91548383,45.755535669294275,"REGA"
"TS0181",1486.977256640295,-284885.2810775228,45.97985803560764,"ARV"
"TS0180",1486.803446517018,-284885.25239932124,45.96334542561876,"ARV"
"TS0179",1486.7787061730462,-284885.05947694357,45.98350218937521,"ARV"
"TS0178",1484.9698678559857,-284895.3514195823,45.3109663948885,"PIN"
"TS0177",1484.6838030272365,-284895.14306698315,45.24215226663182,"PIN"
"TS0176",1484.8721314293782,-284895.05167704966,45.29344908015361,"PIN"
"TS0175",1489.378410723439,-284882.84596920793,45.847524770186276,"PASSEIO"
"TS0174",1488.500633542634,-284883.5660427795,45.86128336508341,"PASSEIO"
"TS0173",1489.0780537193668,-284890.7602895713,45.660539409026384,"PASSEIO"
"TS0172",1487.35151988495,-284898.3723557313,45.30014095428302,"PASSEIO"
"TS0171",1485.7748077963945,-284905.43422769866,44.954726931974825,"PASSEIO"
"TS0170",1486.8860028054996,-284907.62542460894,44.85933918619218,"PASSEIO"
"TS0169",1490.6967755820938,-284890.8322213664,45.66195455375201,"PASSEIO"
"TS0168",1489.985616161074,-284882.1089735798,45.82757336163602,"PASSEIO"
"TS0167",1496.3945680492016,-284882.16880841466,45.775428225973165,"PIMENTEIRA"
"TS0166",1496.7453278283924,-284882.1053661329,45.793946054967236,"PIMENTEIRA"
"TS0165",1496.7322494097198,-284882.36832690326,45.802799875327594,"PIMENTEIRA"
"TS0164",1493.926912950111,-284882.1357813936,45.83551392981225,"PIMENTEIRA"
"TS0163",1494.1027250799925,-284882.54218576255,45.88650873270825,"PIMENTEIRA"
"TS0162",1493.8467854880935,-284882.6996515942,45.84780101412342,"PIMENTEIRA"
"TS0161",1496.7938852594584,-284888.89601801446,46.016090720290364,"ARV"
"TS0160",1496.7805011165212,-284888.8839339782,46.01206973979241,"ARV"
"TS0159",1496.6985078341575,-284888.7148934968,46.03098395921474,"ARV"
"TS0158",1494.2935318940781,-284885.8116186124,45.89583950108353,"CASUARINA"
"TS0157",1494.248818959426,-284885.60821931035,45.93213728572987,"CASUARINA"
"TS0156",1494.0715244656335,-284885.7777133445,45.883753190785,"CASUARINA"
"TS0155",1495.693582294073,-284888.48936894705,45.9867728671429,"CASUARINA"
"TS0154",1495.5273781474834,-284888.42525891797,45.96137817745954,"CASUARINA"
"TS0153",1495.6256066042615,-284888.22943127796,45.96549399328579,"CASUARINA"
"TS0152",1496.1071781379892,-284886.2464103867,45.97471226008512,"CASUARINA"
"TS0151",1496.0528729756834,-284886.66787195863,45.96888492337436,"CASUARINA"
"TS0150",1496.4692977687496,-284886.72738013056,46.00816835416337,"CASUARINA"
"TS0149",1495.4244121108784,-284896.45356418245,46.28275885122172,"CX"
"TS0148",1495.957118352389,-284896.4420252445,46.35465787552558,"CX"
"TS0147",1495.956174383835,-284896.9812998791,46.36232888826464,"CX"
"TS0146",1496.469408759656,-284893.4137618797,46.11987693757557,"CASUARINA"
"TS0145",1496.2614646914747,-284893.64283928444,46.103601473253356,"CASUARINA"
"TS0144",1496.4195859574743,-284893.9256256762,46.169092447290836,"CASUARINA"
"TS0143",1496.291930549083,-284895.5733818159,46.10471363760462,"CASUARINA"
"TS0142",1496.1163558701414,-284895.72294216044,46.143575512651026,"CASUARINA"
"TS0141",1496.258951231236,-284895.8895828832,46.150095809712454,"CASUARINA"
"TS0140",1496.2296611723837,-284898.0651606371,46.30111418427955,"CASUARINA"
"TS0139",1496.016904197551,-284898.3326112643,46.273036074388045,"CASUARINA"
"TS0138",1496.3134236955343,-284898.5811454814,46.30404458319367,"CASUARINA"
"TS0137",1496.865114017208,-284900.5688718183,46.371629784878046,"CASUARINA"
"TS0136",1496.5560202848699,-284900.6020109009,46.30900594885898,"CASUARINA"
"TS0135",1493.9794284704187,-284903.95013289916,46.46157802478199,"CASUARINA"
"TS0134",1494.0580767075758,-284903.84332994034,46.4608887807147,"CASUARINA"
"TS0133",1494.1672698162386,-284903.86057900026,46.44900777211044,"CASUARINA"
"TS0132",1496.9440245631763,-284902.99489984656,46.440879359061434,"CASUARINA"
"TS0131",1496.5774734813292,-284903.3427400044,46.41229422213813,"CASUARINA"
"TS0130",1496.8615780864232,-284903.78465977864,46.47569752681721,"CASUARINA"
"TS0129",1496.2610344806817,-284905.09974990337,46.45262378459597,"CASA"
"TS0128",1496.1874077920702,-284904.78305259155,46.420093273565335,"CASA"
"TS0127",1492.4010825691905,-284901.31139086967,46.57818119215446,"MD"
"TS0126",1493.6329979875052,-284905.53638183663,46.56418479139993,"MD"
"TS0125",1492.489905680413,-284901.06579819,46.33450944626998,I"
"TS0124",1492.8737370250328,-284899.809839645,46.28840419318712,I"
"TS0123",1493.659648411393,-284897.7779669109,46.25970737324933,I"
"TS0122",1494.0726836195952,-284895.42775407917,46.21685231093808,I"
"TS0121",1493.538053510908,-284893.1254872789,45.848070051186106,I"
"TS0120",1491.4315944138189,-284893.6129379454,45.662764906720106,I"
"TS0119",1491.9556749453052,-284901.4998578089,45.26564716785194,I"
"TS0118",1491.630147525609,-284901.0254138044,45.24562690094601,I"
"TS0117",1491.691325964162,-284899.77008977096,45.37405926105627,I"
"TS0116",1491.8240610026537,-284897.90759817883,45.452547023649885,I"
"TS0115",1493.009998251685,-284895.4294447659,45.613400966809806,I"
"TS0114",1492.6377228186961,-284894.36933325813,45.66217045195343,I"
"TS0113",1491.5482324776717,-284894.7042568769,45.598680452318455,I"
"TS0112",1487.1246212139652,-284907.7134225934,44.869705217307285,"CASA"
"TS0111",1486.7960996081192,-284908.3264692079,44.8485355186074,"CASA"
"TS0110",1486.7965078235472,-284908.32644218055,44.84894415913902,"CASA"
"TS0109",1486.7957921312702,-284909.0125793483,44.85013387916547,"CASA"
"TS0108",1484.3813996281167,-284909.4462054799,44.847056984788544,"CASA"
"TS0107",1484.1089886028496,-284908.0682961953,44.80058990815756,"CASA"
"TS0106",1483.4954568477874,-284906.9719317403,45.02536192425287,"CASA"
"TS0105",1482.755955571546,-284906.28116119944,45.045277804695786,"CASA"
"TS0104",1481.1984075894106,-284905.7164374673,44.80364262571679,"CASA"
"TS0103",1480.3875116804168,-284905.7551065616,44.51728919437867,"CASA"
"TS0102",1479.296529400424,-284906.08811217267,43.71522531226801,"CASA"
"TS0101",1478.6216699149297,-284906.5498206389,43.51003119187472,"CASA"
"TS0100",1477.8334472914496,-284907.54047953925,43.243614477974376,"CASA"
"TS0099",1477.3922838547498,-284908.54602833604,43.1190168398681,"CASA"
"TS0098",1476.3885998491207,-284909.3238950361,43.06952076303003,"CASA"
"TS0097",1475.8129476836405,-284909.40617272863,42.908928835356484,"CASA"
"TS0096",1472.7959886327742,-284909.6099418734,42.43136096329224,"CASA"
"TS0095",1471.4375029130179,-284909.7101362165,42.069379690822934,"CASA"
"TS0094",1470.9102721613913,-284909.7347739471,41.58447953988157,"CASA"
"TS0093",1468.9199396572296,-284909.84160296904,41.267168561899936,"CASA"
"TS0092",1463.5220466177493,-284892.8151676612,40.641500206747715,"COTA"
"TS0091",1464.8643395655033,-284896.4172831561,40.51722883398038,"COTA"
"TS0090",1468.6547526498755,-284893.9221402572,42.14204487987135,I"
"TS0089",1470.3582177009541,-284891.2466800793,43.03250839270962,"COTA"
"TS0088",1471.4111511662384,-284887.12969303195,43.97979152500669,"COTA"
"TS0087",1467.9998734636267,-284885.98581748764,43.57135047074971,"COTA"
"TS0086",1472.8631103975054,-284890.00236366317,44.146212381536415,"PIN"
"TS0085",1472.9393097211887,-284889.6910794316,44.22124424132888,"PIN"
"TS0084",1472.5971308392286,-284889.5890795299,44.11914486228985,"PIN"
"TS0083",1446.3447326285393,-284926.84237496706,37.62070804003987,7"
"TS0082",1451.54526214463,-284894.7858364013,40.05333202755633,I"
"TS0081",1451.2169945019518,-284896.9389383876,40.09451232514819,I"
"TS0080",1449.086782676632,-284902.52018547495,40.34611908435654,I"
"TS0079",1444.7750144931617,-284912.24136886606,40.324221399625046,I"
"TS0078",1442.8109332707677,-284917.4417055824,40.3578446232333,I"
"TS0077",1441.987938776881,-284918.27074526687,40.194248681985066,I"
"TS0076",1450.8606342235191,-284917.07227281993,41.229033567658256,"CASA"
"TS0075",1450.611830681515,-284917.7938470194,41.2234507231413,"CASA"
"TS0074",1449.7637238306165,-284916.52004557673,40.67106689675519,"CASA"
"TS0073",1449.7608512995157,-284916.62543436285,40.6484141946302,"CASA"
"TS0072",1449.82298866268,-284916.7130398849,40.684864479107965,"CASA"
"TS0071",1450.047015303901,-284916.8033003577,40.688892846562844,"CASA"
"TS0070",1449.8200917043703,-284917.50428292784,40.694267316281646,"CASA"
"TS0069",1449.275305482459,-284917.33021147276,40.67352589797867,"CASA"
"TS0068",1449.196185160084,-284917.3368646705,40.67068336086519,"CASA"
"TS0067",1449.1240542014223,-284917.3855603812,40.67229457345664,"CASA"
"TS0066",1448.1143077531565,-284920.11455183226,40.66506001261948,"CASA"
"TS0065",1448.108213833486,-284920.1623985173,40.68327324636085,"CASA"
"TS0064",1448.1484588801416,-284920.22727237805,40.693301813401476,"CASA"
"TS0063",1448.4188801866092,-284920.3769127932,40.695430720409206,"CASA"
"TS0062",1448.1411075982187,-284921.0571121661,40.716175407644144,"CASA"
"TS0061",1447.630983835363,-284920.8769715018,40.68443760608707,"CASA"
"TS0060",1447.5331622599206,-284920.89340658986,40.6834966475215,"CASA"
"TS0059",1447.4807799149091,-284920.9320156268,40.660748465269734,"CASA"
"TS0058",1446.4692528304865,-284923.6256162841,40.70740427126021,"CASA"
"TS0057",1446.4704869031718,-284923.6931312294,40.72048763862626,"CASA"
"TS0056",1446.4987871121148,-284923.746192391,40.71699725852934,"CASA"
"TS0055",1446.4040621972547,-284924.04017102445,40.719717047384606,"DEG-"
"TS0054",1446.8188343029894,-284924.1967047038,40.72872182727873,"DEG-"
"TS0053",1447.507770037066,-284924.85219501314,40.75917543930071,"CASA"
"TS0052",1447.4068574081077,-284925.3712901591,40.78636916837766,"CASA"
"TS0051",1447.386832496372,-284926.76597323944,40.86580091320558,"CASA"
"TS0050",1447.8927921145441,-284928.25414865155,41.02236586638841,"CASA"
