"10000",1422.3443206056486,-284978.33109431725,44.435156609594394,"FECHODO11A"
"TS0002",1422.3473684604055,-284978.3313351793,44.43516085655905,"FECHODO11A"
"TS0001",1422.3442399224764,-284978.3367013048,44.434685778993355,"FECHODO11A"
"TS1033",1465.0020306572244,-284917.5526296133,45.341604520066205,"CIP2DSC"
"TS1032",1464.981207180296,-284917.6663316078,45.35603575702679,"CIP2DSC"
"TS1031",1464.7998775510107,-284917.7735456478,45.3556237782709,"CIP2DSC"
"TS1030",1461.3128292620643,-284923.3875061157,45.411461683252504,"CASUARINA3DSC"
"TS1029",1461.3993774769217,-284923.5454220912,45.43796063560519,"CASUARINA3DSC"
"TS1028",1461.2180244717179,-284923.68640334153,45.41600729689532,"CASUARINA3DSC"
"TS1027",1454.2682639766015,-284931.63489510695,45.09431536114062,"LANCIL"
"TS1026",1454.3093112926904,-284931.6959372534,45.1001243099284,"CASA"
"TS1025",1454.5185051594299,-284938.884666779,45.010439007116254,"CASA"
"TS1024",1449.617465631705,-284946.9137211215,44.197620280554695,"COTA"
"TS1023",1452.1903157536938,-284957.5050571856,42.68224866098797,"COTA"
"TS1022",1455.980336987798,-284954.89763779653,43.577902138130874,"COTA"
"TS1021",1456.322695079011,-284949.5624592996,44.40939412520268,"PIN"
"TS1020",1456.5549247158824,-284949.3950038216,44.42678839906742,"PIN"
"TS1019",1456.7809307130906,-284949.77300504775,44.40218510929632,"PIN"
"TS1018",1463.55375993955,-284949.8489091465,44.83081960875412,"COTA"
"TS1017",1465.033172721837,-284946.47362544417,45.177254317144616,"PIN"
"TS1016",1464.862849422885,-284945.886118535,45.2904883245459,"PIN"
"TS1015",1465.3400095290913,-284945.7600503577,45.28958560180202,"PIN"
"TS1014",1471.2383826420914,-284940.5574497551,45.21101234932353,"COTA"
"TS1013",1477.4156251616266,-284926.94804760517,45.118945808627934,"COTA"
"TS1012",1485.0956402039835,-284915.57220982155,44.98442150001532,"COTA"
"TS1011",1474.0611166463702,-284896.71352160006,44.97438327492159,"COTA"
"TS1010",1470.536745290019,-284907.5332298135,45.09779899556906,"COTA"
"TS1009",1464.2474498106228,-284914.5604591633,45.16943759677568,"COTA"
"TS1008",1467.1864161172805,-284915.402812085,45.125074766181065,"COTA"
"TS1007",1462.8900658730818,-284919.7610040287,45.20955746520774,"COTA"
"TS1006",1459.613958703363,-284926.20824289066,45.23847768288873,"COTA"
"TS1005",1455.3805822050047,-284933.32004147716,45.160435155856554,"COTA"
"TS1004",1454.44480186403,-284937.164593337,44.99968886661244,"COTA"
"TS1003",1448.173258410218,-284940.8063090244,44.49411578961495,"COTA"
"TS1002",1447.5302924223695,-284946.53473950713,44.119053004938515,"COTA"
"TS1001",1443.159200414253,-284948.0568728475,43.66938676086158,"FECHODO7A"
"TS1000",1443.1502550601888,-284948.05408490956,43.669668817450855,"FECHODO7A"
"TS0006",1443.1534237657565,-284948.05411245115,43.6678874185375,"FECHODO7A"
"TS0005",1443.1515281554218,-284948.05857012473,43.66554852288188,"PUNTOAVER"
"TS0004",1443.1603297975792,-284948.0489591136,43.66950172081692,"PUNTOAVER"
"TS0003",1400.3419714124025,-284947.33999338397,36.464583363640884,"FECHODO7A"
"TS0003",1400.340666789607,-284947.3411397665,36.46716402902321,"FECHODO7A"
"TS0002",1400.3400667788287,-284947.3433415189,36.4648597827164,"FECHODO11A"
"TS0001",1400.3469814134462,-284947.341125266,36.46524925863162,"FECHODO11A"
"TS0387",1417.2427658363627,-284984.95890785346,36.468526139898074,7"
"TS0386",1417.2483183850695,-284984.95709273685,36.46756342186869,7"
"TS0324",1441.6333213708401,-284866.7822318597,36.564233239820005,"CIP1D"
"TS0323",1442.1058835621516,-284867.2169419565,36.87593010491397,"CIP1D"
"TS0322",1441.22291338633,-284868.5316247735,36.63073132940374,"CIP1D"
"TS0321",1442.4244370522977,-284869.8525801446,37.083117467234025,"CASUARINA"
"TS0320",1442.547595352873,-284870.1520381988,37.10588312213679,"CASUARINA"
"TS0319",1442.2718717114828,-284870.3074041983,37.07034064161977,"CASUARINA"
"TS0318",1440.9025475421288,-284872.4423025987,36.00493657052668,"CASUARINA"
"TS0317",1441.0146563432088,-284872.6642439919,36.00660781218596,"CASUARINA"
"TS0316",1440.8599204448863,-284872.6916464171,35.92860435902858,"CASUARINA"
"TS0315",1441.5410941268515,-284874.2058272112,36.01734143679273,"LCC"
"TS0314",1441.8674373186889,-284872.97367087734,36.51950552208436,"LCC"
"TS0313",1454.29201216011,-284864.9893245342,38.40952191946062,"PILAR31X31"
"TS0312",1454.2894080137494,-284865.2678643239,38.36172385308889,"PILAR31X31"
"TS0311",1453.8861973673809,-284867.9843102126,38.28843101983308,"PILAR31X31"
"TS0310",1453.8420665085646,-284868.29589837324,38.30942962265332,"PILAR31X31"
"TS0309",1453.4687791475378,-284871.129037697,38.31870084724902,"PILAR31X31"
"TS0308",1453.4254426877371,-284871.42511968204,38.276110043741724,"PILAR31X31"
"TS0307",1450.845313266643,-284871.0760765519,37.89472339777289,"PILAR31X31"
"TS0306",1450.5554155253246,-284871.0178152,37.89273060510781,"PILAR31X31"
"TS0305",1453.135478843681,-284871.15681192663,38.14853658244034,"MESC"
"TS0304",1453.1218945497044,-284871.1841062392,38.302723731484434,"LCC"
"TS0303",1453.224177858597,-284870.8151731642,38.33752081584105,"LCC"
"TS0302",1453.6938308898996,-284867.2016765043,38.38192688574142,"LCC"
"TS0301",1454.4511604410618,-284861.9162545879,38.4574660057435,"LCC"
